axial_cluster_id,axial_cluster_label,meta_cluster_id,meta_cluster_label,n_segments,n_reviews,n_papers,mean_review_score,acceptance_rate,top_canonical_codes,representative_segment_hashes,representative_snippet
297,Lack of clarity and detail in methodology / Theoretical advancements on KL divergence and mutual information,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,17,5.470588235294118,0.2352941176470588,Lack of clarity and detail in methodology (7); Innovative use of Fano's inequality for dataset complexity (1); Theoretical advancements on KL divergence and mutual information (1); Innovative mutual-information estimation techniques (1); Use of information theory in machine learning analysis (1); Engagement with mutual information concepts (1); Clear writing and explanations; strong theoretical and experimental insights; effective metric changes; robust adversary (1); Insightful model analysis and effective method application (1); algorithm–text inconsistency (1); mutualinfo\-computation (1),4ed05e233dd678ff173604195b1d3ee47a5572950cabe1e096c7795c3c2dd77b; 36e024bf8bed9f625c6edaa70e506e3f2703481646545e95a62cb60ddbe708f2; b9d0bf1ae3d02d2793b0fc632ce8c4721661bc2a8d2697b332c62548657f8b3b; 8875414cd353e0dac9c3452961d83375a78bce284fac4859c7da7084fe600f12; 65092a21ccfa486022c83e2fbb7af73d60ad4401b5aae0f4b6b833655da4b748,
309,Lack of clarity and detail in methodology / Innovative SDL for physics-based predictions,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,14,5.294117647058823,0.4285714285714285,Lack of clarity and detail in methodology (2); Hierarchical latent variable model with Graph Neural Networks (1); novel dynamic modeling approach with detailed architecture and improved predictive performance (1); Introduction of DYRI with improved performance on basketball dataset (1); Innovative graph neural network for PDEs (1); novel GNN method for spatio-temporal dynamics (1); Clear presentation and innovative use of inverse solvers (1); Effective acceleration of PDE calculations with reduced representation (1); Hybrid solver advantages (1); Effective training of PINNs in sparse regimes (1),df33971d380ef4846062350fbd50a48f9485ebefa3d39961c1eaf39af61d2419; e89a0f205995c540c652ebc5dc8c2978bb233446ad52f4b4cd28080df0bf5dba; c409f6c338adf95be95c0bdc80d8e2c0c620f3a76b19a75e8428552201230ab2; 2ceb49f41136573e6f0698c5e7a953390ef2698806836cd828d61ce7b032e16f; 22dc5d17a2f43d28a185f9fb3a4e98d035e44a47cf42ee70afe34d4b4d76f832,
323,Lack of clarity and detail in methodology / Few-shot learning detail,7,Lack of clarity and detail in methodology / Few-shot learning detail,17,17,13,5.470588235294118,0.2307692307692307,Few-shot learning detail (4); Novel meta reinforcement learning algorithm with focus on meta-generalization (2); Lack of clarity and detail in methodology (2); Innovative combination of techniques for batch meta learning (1); Novel use of RNN for policy exploration (1); Novel problem and architecture introduction (1); Effective simplest positive sampling scheme with theoretical backing (1); Innovative use of intrinsically motivated exploration in meta-RL (1); Effective separation of exploration and exploitation in meta-RL (1); Addressing L2O generalization limitations (1),07d2ee84d427b309b2042ab1ffdb36570e23de9898b3096ed68ff01f93b5b757; 559768dc6c1eeee1560cfc8cd8fb5076256204e276078a56590c2e3c6073aa91; 2ec3ecffcb147366e187f367b1eaa3a7284ad514dff62986d0804b7508f2ea93; a2d6c5dfefb869148a32858974a8f50e0e4e79c43e507cbbfc2cabd7a171cabe; 606c59d2bfd6d118e237435b6a28a1a4ec6edfdb3ffe880432b3ecd7bf8c7ab3,
382,Lack of clarity and detail in methodology / Innovative approach to planning in continuous spaces using neural networks,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,17,17,16,5.764705882352941,0.5625,Lack of clarity and detail in methodology (7); Blended approach with risk-sensitivity and empirical validation (1); Innovative approach to planning in continuous spaces using neural networks (1); Thorough analysis of MuZero's planning role (1); Principled improvements to MCTS algorithms (1); Effective abstract model and experimental validation (1); In-depth comparison of predictive planning models (1); Novel subgoal generators and extensive experimentation (1); Effective binary episode reward design (1); Clear presentation and novel MCTS application with strong performance (1),94d4b2efcd7c1d2e1eca6c09dfcaaff04bbc6f96a3f4d9cefdef880b9238908a; ed9e89967104ad5c1f3136b9cbc61268665b38fa69716c1b7f45b7aeea4bcdfd; 2f24e8e38564fa5456c39937b81e696c3d3ce3e3535a38fe4b2e8b29c36e1a4f; 82e2f2f2d687f83ca8f220cea7128b26e0d956b092b3a24770d3788b2c368d60; 87ff59069f070a265af4b8194535c180fd5f08e3a995fd3246ef8b44688495f8,
400,Lack of clarity and detail in methodology / Innovative weight reshaping using low-rank decomposition,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,15,4.470588235294118,0.2,Lack of clarity and detail in methodology (6); Efficient Tucker decomposition for CNN weights (1); Innovative weight reshaping using low-rank decomposition (1); Relevant low-rank regularization and promising experimental results (1); Strong theoretical analysis and unique matrix factorization design (1); Innovative use of tensor completion for hyperparameter optimization (1); Innovative use of Tucker decomposition in DNNs (1); Innovative use of basis functions in factorization machines (1); SVD complexity on large networks (1); AdaptiveRankLin Layers (1),36a3bc2a2212b7d1f4d1a642a49a164dae6be03018eb3d4d6a54d2cf9c19dcce; 0ab79923a68353e7fa03d73476f86e31711fbfdfb801e5f72fcf02613964b81f; 37b0c2b20d97dd0119c6d4ea192d03b9f0ff31144c3a615d945dc3bf9a409042; 0e7f664c660ea5b69d2a6ee949e102455e2b971e3749325c35b484997c881ce7; 1cacf0cf13e279e7a418875f4db0db6d7242e0b2e0be5d3e9faeea27bed90799,
438,Lack of clarity and detail in methodology / Focus on mildly over-parameterized neural networks,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,17,17,14,5.294117647058823,0.5,Lack of clarity and detail in methodology (3); Convergence argument for overparameterized networks (1); Strong theoretical results on GD for two-layer networks (1); Introduction of weaker separability assumption for convergence (1); Novel theoretical insights on denoising with over-parameterized generators (1); Strong technical contribution in TD learning (1); Thorough theoretical study of eigenvalues in NTK analysis (1); Comprehensive analysis of activation functions and G-matrix impact on convergence (1); novel method for training neural networks (1); Focus on mildly over-parameterized neural networks (1),31737562ec584ae1279ebd9bc3bfe91acf4aa35de7c9503cd8e410f4237d65d4; fafc1c9740efb5ad631fedd3aa141d5e478d7d27f784e6a2a20eb673f79cfeb9; 20e17a2db54efbed41cf22980fee75b1e358d377814be115deaed6fe3b429e43; 4b01b785d2edfdc8f6b5b190621d90a2a1e8695aa68d2501804fd68398a85f7f; ee6fce4fdf3e26b61cad0d72ecdf24973f6cf947cfa6f194d78f145eb24d0b92,
447,Lack of clarity and detail in methodology / Neglect of batch normalization impact,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,17,17,16,5.647058823529412,0.3125,Lack of clarity and detail in methodology (7); Innovative layer sparsity concept for neural networks (1); Innovative regularization approach for neural networks (1); Innovative activation function with proven sparsity benefits (1); Innovative training policy and effective regularization (1); Innovative approach to reducing computational complexity in ANNs (1); novel approach with practical significance and thorough analysis (1); Thorough analysis of sparsity and validation loss (1); Sparsification-aware objective (1); TheoreticalConvergence (1),8c5bbbb17c1f068d620673921225f0f5f4b32094345bd4333939fe00ccf56920; 5896e589f62544bf2b1030f118f2d1bdc8bdec9b9a80428de7aed65f57ea81c7; dbc56189c6871ea4003110d04726ff6f19f3dca1bf15eb9f597e2a35faf89e53; c11981abc061deaf4acf7bc4700c36ff8f47a6aa21070a45f0c482beeeabc220; 2a55274b8e27588a0b38a93c0eed9383f4ca283e06fc6b696fbecdfb13220180,
448,Lack of clarity and detail in methodology / Innovative exploration of ensemble networks,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,14,5.352941176470588,0.3571428571428571,Lack of clarity and detail in methodology (10); Innovative exploration of ensemble networks (2); Novel NAS method for Bayesian ensemble detection (1); technically sound algorithms (1); Clear writing and methods; comprehensive metrics; inclusion of negative results; clear takeaway. (1); simple and economic operation (1); ImageNet-1k improvement (1),b700026c2bc7bc778e408f1f18ae4112a6b3d1fa67ff0f32612b347790275875; 6d6bea292178f16152e38dc3ce85a2ba9f16840cc5eb7c4eefcb4516fdf9e654; 04778571616a99e4371f2b0e840b4aaac96c860ae36a3cb05feb8855fe97ff0a; dea55fe61e73e47fabcc7228bed09ab2b11b113e8f720a22bdc769143a61d6d2; d023860749388178670cfb96923d452f56cd1d31f54aad925bceeb0889383755,
503,Lack of clarity and detail in methodology / Formal proof of margin maximization in neural networks,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,17,17,15,6.0,0.4,"Lack of clarity and detail in methodology (7); Formal proof of margin maximization in neural networks (1); Interesting connections and analyses (1); Insightful results on gradient flow and per-layer local optimality (1); New theorem for multi-dimensional sensitivity (1); New margin-based generalization bound for models (1); Focus on generalization and extension to non-linear cases (1); Assumption on global optimizer (1); Limited dataset scope and assumptions in Theorem 1 (1); partial solution,interesting topic,theoretical results,numerical experiments (1)",32196afcbc3dd76340c6ae9a33faae07f43300bcabea2738c25040356548450c; 5201e0e6bacd330e03380747048c38db13e1e6db738df972a9a2884a2a42b07f; 1f90b2412282fac13e92c99207c58bedb0aaf30d5eddcdb246b11a56fa431144; 5d8354a2cdc0a289fd83fc0003fdf0ac8f4dda200cb5ab6f20e3eda9df2aaa0b; 92c5916fb71a890c75bab61d61a49ae4a562cb825c678ac3d5fc08dd7cbfac62,
515,Lack of clarity and detail in methodology / Innovative method for flexible variational inference,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,14,5.235294117647059,0.2857142857142857,Lack of clarity and detail in methodology (6); Innovative method for flexible variational inference (2); technically sound with clarity needed (1); Inadequate response to concerns (1); Creative approach to a significant problem (1); Engaging introduction (1); Clear technical exposition and innovative neural network approach for variational distributions. (1); Lack of justification for training objective and parameter updates (1); Uncertainty about novelty of EM and IPF correspondence (1); Limited novelty in variational inference (1),4cc3b2888339610d058564a583569a53fc3312575c79d726e1c733b0dd958043; e2e5a22958b5922a4f00c6c27ee078b18390c85a11ef49f3f9e669f614ff822a; 1a43a03c9b5d342e2055655ffe1d4574e476e133b80c2c1f5444cf3b18aadf67; b4342e087774824ca13303abc20abd83e8617836e7f97cd99255c14bfae01892; 662dd7fc9b42063960b153ff74e1c1c28139cdf3e92d9c40cdf3ee78b9bec316,
545,Lack of clarity and detail in methodology / Clear transferability setup and improved metrics,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,15,5.352941176470588,0.1333333333333333,"Lack of clarity and detail in methodology (8); Innovative zero-shot transfer learning approach for HPO (1); relevant problem addressed (1); Clear organization and effective classifier use (1); Clear transferability setup and improved metrics (1); Effective transfer learning implementation and valuable observations on UDA performance. (1); Clear writing and interesting NC-transferability connection (1); Well-written, intriguing goal, effective approach (1); convoluted-pipeline-limitations (1); EffectiveSolutionPracticalProblem (1)",c8e73599aea6104b1a18ca05fef01369b138d1e74d56348109ea4dbdc42bed46; dcab6c6cb3d944d919b83e25f23a629a2aa801102fb261737599362141081118; 84224b302398bc331ce3214aaaddb25b343675ddf2a1cf604e9095981cd07146; 50493847121e9943c8c620ef346b9ae6a0dd1ebeca0bbb01cbd9febeaf185dde; 68b6c660cc66b56648189eab3b977f07c88dc27afe0de0b1aa294666022acf83,
566,Lack of clarity and detail in methodology / Innovative gradient-based adversarial method with well-motivated improvements,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,13,5.529411764705882,0.1538461538461538,Lack of clarity and detail in methodology (10); Robustness of randomization and FGSM training (1); Innovative gradient-based adversarial method with well-motivated improvements (1); Enhanced robustness through dual PGD steps (1); Clear methodology and novel perturbation strength (1); Effective perturbation defocusing technique (1); Comprehensive analysis and competitive performance (1); largeperturbationperformance (1),7587a699679789d9a0ea1034ac812c2e2032e7be9766ed448ffcdc58cfaf4db4; d812ac9264b1c846da60204027f5dad8d0f531c39fb6ff3a5d057e2ed965be32; ecdb8a98901fd756751e76accdf47018ccfebe8fcd87dd610811febe49d5a2b8; af3b28f709267d11b07e6d3e65f15b4373339a056427f73e1c60ebe002294276; e19a26bfce88adc1fc7c5a3598eee3d381b00b5cf96a05b781145bb8f5214800,
568,Lack of clarity and detail in methodology / Innovative exploration of Bayesian models,9,Lack of clarity and detail in methodology / Innovative self-supervised learning approach,17,17,12,4.764705882352941,0.1666666666666666,Lack of clarity and detail in methodology (6); Innovative exploration of Bayesian models (2); Extension of Bayesian neural network distillation; novel generalization of posterior expectations; insights on student-­ (1); Clear illustration of Bayesian models and advantages of predictive distribution (1); Novel approach to optimizer uncertainty modeling (1); Relevant contribution to the field (1); Significant contributions to Bayesian deep learning evaluation (1); Effective ensembling and extensive experimentation (1); Thorough background review and theoretical results (1); Innovative approach to Bayesian self-supervised learning (1),479b78cc6d4e2edd85b4bf144262f131fa4b5a0bfeaf4a5a1d3c4805d9b278c9; 25611d6555f03f0ae563db99793ac8b89d95747290c767109a65075db054e910; 84544ce549de036dcd53e8fd8cf2a345896cd497c94095074fb3c7f38ab8e663; 3ef9503d6f387378567e20423db9898109e3093ace94e915f754612840f16da7; 30fff4e1409484dd87d845882e6f01711fccaa37790ecc633ce06f26a3a730a0,
570,Lack of clarity and detail in methodology / Inefficiency in existing meta-RL algorithms,7,Lack of clarity and detail in methodology / Few-shot learning detail,17,17,15,4.294117647058823,0.2,Lack of clarity and detail in methodology (4); Inefficiency in existing meta-RL algorithms (2); Actor-critic method enhances policy learning through latent space representation (1); Focus on pre-training in deep RL using meta-learning (1); Novel evolutionary search method for interpretable RL algorithms (1); Theoretical analysis and performance bounds (1); Framework for reproducible RL experiments (1); Innovative combination of HiP-MDPs and state abstractions (1); Competitive performance and faster adaptation in meta RL (1); Assumptions on transition models and latent hierarchy (1),13c3a98596cfa9b5da40701adb301231ff79d0d6ea0c1e9ccb8c4fbe675547c0; 64e4e1fd468d63bd20390f20930d3ca007f18daf148817f4b4d1493b1e01770a; 92865cc973c49557b629f03e152989fac8e94c83232f868141d336fad62aa860; 95e25bc29bbba656c93e396a7be30718e1e8f788d5fe9f5091ac04d038726c06; c084d3c3b3f52fb1cc6b1cefbaa15331abf7facd62b9a954b5693bfa02975166,
573,Lack of clarity and detail in methodology / Limitations of action-conditioned priors,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,17,5.411764705882353,0.4705882352941176,Lack of clarity and detail in methodology (8); Strong team effort and clear definitions (1); Theoretically justified flexible method with thorough experiments (1); Limitations of action-conditioned priors (1); Effective demonstration of action interdependence (1); Clear writing and novel symbolic exploration approach (1); Effective discretization and independent modeling (1); Novel latent action space learning (1); Limitations in LAPO's flexibility and validation issues (1); TheoreticalLatentFramework (1),b49b94dc446be336c9e3a79f4dddcc1bd0aaf8494810ce8f987a8d40d87d2a1d; 2aab2a3e8154431629c79999f314b6f0070d578e416b077256c8e155d0e279e2; d5168042cf91318286a48306d8b08a8bbdeb73dadde0629874316f8283c71ac5; 1bdc4f7fcf5706a999d5871ea5280e66e6fc8b1a914c4a44d1b443a77fdeb828; 84e1b0d655c94ada3a891345c71936a155e860187e77b17c82237992a89f8250,
597,Lack of clarity and detail in methodology / Insufficient emphasis on key experiments,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,12,5.529411764705882,0.4166666666666667,Lack of clarity and detail in methodology (11); Importance of overparameterisation and noise in ML (1); Well-written analysis of benign overfitting in linear classification (1); Unclear benefits of subset adversarial training (1); performancegap (1); rephraseclaim (1); cost-efficiency explanation (1),3ecbf824dd67c12a2cfd173328001fce105dddcb5aa1034d624ae862c032a14c; 11ec35e3d298416c56a7f723ef0961412d843e874508d5f313d684cea71b56a6; 9ae0063b71b3189a4724dcff2ec1e4f7be01f9a876196b99d39312a24c7636bd; 05dab3533d445fe112f8137d536a8fc8448e5b293fa0dd03f64db83263985484; 970d4e1bc0504f1173bb46323bd652dffbbf5372cc5e690ee70ba8c5fe4da20a,
675,Lack of clarity and detail in methodology / Interesting results on data selection,4,Lack of clarity and detail in methodology / transformer-advantages,17,17,16,5.9411764705882355,0.5,Lack of clarity and detail in methodology (6); Innovative algorithm for better performance estimation (1); Innovative test time training method with promising experimental results (1); Innovative joint training system with robust performance (1); novel algorithm for early classification with strong empirical results (1); Insightful contributions to community and effective ensembling guidance (1); Innovative technique combinations enhance runtime (1); Clear writing and comprehensive testing of DAL methods (1); Innovative use of pretrained models for dynamic dataset generation (1); Limited data regime focus and lack of broader analysis (1),85603e82d179dc23286b2369a5609c24e2cfba9594a3bfa22713d2114d5ce2ec; 32ff61a02946f7ae95860bf51ea0442042bbbe2ec668c4a5e90d404eefd531b7; 94f26f8dfaa34e5ad0a6a84f5df9768232fac90fd3848c4cf8c664de72dddfd1; 7cfdd7b0dcba157b3ac0c06570af94f56c65d137a8fe77a5998562628484e7ec; 9060c122e69dc245ca2a42a755c014a4b3cd996a846405a82d7f60f95c8ff8c4,
75,Lack of clarity and detail in methodology / Innovative GAN model for causal effect estimation,10,Lack of clarity and detail in methodology / Complexity and clarity issues in ASR learning,17,16,13,4.8125,0.0,Innovative framework leveraging nonlinear ICA for causal inference (1); distance-based measure (1); SeparableDistanceKernels (1); geometric novel indexing (1); data\_distortion (1); Lack of clarity and detail in methodology (1); worst-case-analysis (1); relatedworkimprove (1); Innovative VAE architecture for causal inference (1); Out-of-distribution generalizability (1),c0117cc2f85021aaafdd5c6f4ff931566d8802b02476a4de63f3783205a5937a; 8372dbea2cb3b6de1115a8224c85d4b5229a606a8319abd17fafef6bc346ce09; b7f5f575b4ffcaad3f53c47d6bd1e13c9acd675b4283b3da15f0d720a03c9854; 66447f344ba449d6d4cd625bb90e2d579b389835638ea90560720a22f5a957af; 193be1f0c8e503f131feda97256a10218e689cdd3a4cd4cf8df52f697518dee2,
174,Lack of clarity and detail in methodology / Novel application of NAS for object detection,14,Lack of clarity and detail in methodology / Limited performance compared to SOTA models,17,16,11,4.3125,0.2727272727272727,Lack of clarity and detail in methodology (4); Novel application of NAS for object detection (1); Innovative feature fusion in ResNet (1); Effective multi-scale feature extraction validated by experiments (1); Novel integration of lensless imaging and CNN optimization (1); Unified NAS framework enhances detector performance (1); Effective NAS for FPN with improved detection accuracy (1); Innovative multi-scale feature framework for object detection (1); Effective SCNN architecture validation and performance superiority (1); Limited content and clarity issues (1),fcf9a6b77a5fa1f5338ab515bf8947ce13294b863a792ae8fd2fb1e3e6909064; 1187f2980cb3cede779d9cf667e952469b738675fe09523df117782cf13e6c45; a18342be3b7ddbb75fd876dae8a6ef1d73a693f2c40d1080379a9021e23f61c1; 2825bc749505209b4f90b466a71c23567320f8335877d1a404b8938cf6ad99c0; 6cd325c27e9c5c6f1c17b2dd86f8644710a50f0de2687db75156e23af9ac244e,
281,Lack of clarity and detail in methodology / Innovative learnable activation function,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,17,16,15,4.9375,0.5333333333333333,Lack of clarity and detail in methodology (4); Innovative learnable activation function (1); Introduction of Ladder Polynomial Neural Network (LPNN) with theoretical and experimental validation. (1); Efficient channel approximation for performance improvement (1); Unique perspective on polynomial neural networks' advantages (1); Lack of literature coverage on adaptive activation functions (1); Improved accuracy and performance of neural networks (1); Technically sound approach for PINNs (1); Theorem assumptions met for common activations; supported by numerical experiments; original analysis techniques. (1); Insightful exploration of multi-layer neural networks (1),53961c091f236e4fa4aac3a927a56e013dd28e323cb6caddc3d829bf7911237f; 0a9d5c7be1434345772a338bd15dd275014b6e637a61ba5967bcd156094e25ae; fa3deadbeac6af5923eb53265a03079ad4aa52f3d0a987f8e14439e7a300929b; 1d5d5d0a9b50a38d533be9df60dda9975c115b5065af503b81b1677072e29a28; 94f61c8792fd56ad44013bf6dd132316aa88f5ce1e0753ae469234e8c023f18f,
305,Lack of clarity and detail in methodology / Innovative biologically plausible deep learning framework,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,17,16,14,4.8125,0.2142857142857142,Lack of clarity and detail in methodology (3); Innovative gradient treatment and computational efficiency (1); novel gradient update rule (1); novel perturbation-based gradient estimation (1); Novel backpropagation-free algorithm with competitive performance (1); Introduction of a local algorithm for neural network training (1); Improved robustness and potential of alternative to BP (1); Innovative integration of neural networks with gradient boosting (1); Innovative weight update rule using look-up table (1); Intriguing hypothesis with broad significance (1),edbd80ae62f43aab6a5216578702b446d0cc0f6e513ce9723ebb4a62d8d68dfa; 2050d8381eafec6804f7802f3a0f9d7984d9b518562da820b673ca0d1fdebef9; 596d7961d05431b54b045e34318e08ee87f1b59328bcdd3ba2bf848aed20d105; bfc95b5f37975630fdddec86dfcb959408c29ddf482baedcf31a6b98f74947ab; 6556f156cc6dad344cbaa61e1ce6b6ab36c7eb20fcfd6552b3325cc6a03a4f7a,
374,Lack of clarity and detail in methodology / Novel contrastive learning,4,Lack of clarity and detail in methodology / transformer-advantages,17,16,13,6.1875,0.4615384615384615,Novel contrastive learning (3); Complexity in loss function design (1); Valuable analysis of dimensional collapse in contrastive learning (1); Utilization of pseudo labels and relaxation for high fidelity (1); Tighter upper bound and insightful discussions (1); Theoretical explanation of negative samples' impact on classification performance (1); Sharper upper-bound on losses (1); Strong contrastive learning performance in large noise regime (1); Innovative multimodal approach and strong proof of concept (1); Lack of clarity and detail in methodology (1),f096ed953363f46f3fd4e04d4e901e1990b43e03d282d0bfd5eae8c7dc6c4fdf; 3b65919110141dbb4b4b4bc1bb9903e42c15137bb6350f8cc9763b0499ef76d5; 7de49eae269142adb913fe0d82cb5b5a7c280e5f12d3565b7fe3e2b1a9ee5a73; 473af11a250b8a889d2c8454e3c0c536e46d1d2061514b5dfffef543a569b58c; b3a3ea1a067fe58179870ec55cd9bbb3cfa6cd70f405ba5b7d2914cd9502c68b,
467,Lack of clarity and detail in methodology / noisy labels,4,Lack of clarity and detail in methodology / transformer-advantages,17,16,15,5.4375,0.5333333333333333,noisy labels (8); Lack of clarity and detail in methodology (4); Innovative self-ensemble label filtering approach (1); Innovative self-supervised learning approach (1); Effective mislabeled example detection with high recall (1); Exploration of learning patterns with noisy labels (1); Unique solution with strong theoretical and empirical analysis (1),ff189523c9e1f49e8152cc2547108ffdbe4a466c58ed1f9feddc1e960ec0c746; 4dbea537890453103136a8dafb4d2902eb5b00c55d08ab330615395eaee1b065; 102546e17164c11e441893e2ad34a6ba5273fc52ddf58551769024bb6e150136; 364e2307d1f891c3a466896ac9fe4c56ecd5be2a3f054f057b2a09908ad71a00; c4dbbb037441d983c1321743adffa3a3f5346fd94e1c6970be424f45d02c0076,
579,Lack of clarity and detail in methodology / Balanced imitation learning approach,0,Lack of clarity and detail in methodology / offline-data-utilization,17,16,14,5.3125,0.3571428571428571,Lack of clarity and detail in methodology (3); Innovative distance function learning (1); Innovative multimodal approach with strong generalization (1); Weak supervision method for programmable labels (1); Innovative reinforcement learning approach using MCTS for imitation learning (1); Balanced imitation learning approach (1); Challenging task and strong empirical results (1); Interesting analysis and results; good use of gradient splitting (1); Unified algorithm development and real-robot experimentation (1); Strong scalability of Behavior Transformers for multimodal data (1),635c1958f58688e68fa72f4463989d27c3eb0142a182d6ce1fcc5c9946c7cc47; 0ed3d688f6e3dc9df7b16aecd997174dd970a3593cc3ddf20ebc269e8d57701d; 412a3aded5d47fe5d0f6b9fb0ef7a83d86577dc5126b7addbcb816b09df1a2ee; 14d243b1e4ca402e78914fd5dac3bcf7100ae6a220b37a86bb0cc6acbdef6c43; 68c5ffe44f42d3f9146f1e2cc972323fb0bd78b808fd986c774310d8c3bfa963,
54,Lack of clarity and detail in methodology / robust watermarking approach,4,Lack of clarity and detail in methodology / transformer-advantages,17,15,12,5.333333333333333,0.3333333333333333,Lack of clarity and detail in methodology (4); robust watermarking approach (3); Adversarial training for watermark detection (1); Novel certifiable neural network watermark method (1); novel reverse engineering method with improved performance (1); Originality in nullspace analysis and innovative watermark application (1); Validation of watermark vulnerability and robust framework development (1); Novel technique for IP protection using OoD image (1); Limitations in threat model and evidence support (1); novel approach with practical significance and thorough analysis (1),6143740f015d1d86d4353fb746178a61db3d844334954ebeb3b512ccd0500160; 111c812888490c94990280d65d7c65641ccbdf8cd2c2ac9d204336656eabab81; 362b6e1780a6f4b23cf7fb636daaed5e86f6b20c5f81d616719293cbf2912f29; 29281c1123a2d3494843e0634e3898bde37a74cf0a3cfee7c45ea9760ad0697d; 30dc6c000039b01e87b9c849c2e532ac6be33147d1c4818ce087e2cce46669e4,
98,Lack of clarity and detail in methodology / Novel algorithm for training quantized Bayesian neural networks with efficient tensor contraction propagation,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,17,15,10,5.6,0.3,Lack of clarity and detail in methodology (3); Introduction of novel Pade Activation Unit (PAU) with proven properties and extensive empirical evaluation. (1); Introduction of learnable Padé activation units (PAUs) with competitive performance (1); Innovative approach for weight recovery in ReLU networks (1); Innovative method for Bayesian neural nets on non-stationary data (1); Innovative method for Bayesian neural networks in stream data (1); Innovative differentiable Bayesian neural network using online code vector histograms (1); Efficient algorithms for Bayesian quantized networks (1); Novel algorithm for training quantized Bayesian neural networks with efficient tensor contraction propagation (1); Theoretical proof and empirical validation of permutation training (1),6f252eab6d8505b8e38adbdf422a3147127ec2c961fc947c511f2ddf3ad13c57; f4facc2b1ffc2d4f46f1efe8c9ee0f538bac287b575455c7b3a019d9c7c20ce9; 09184e049344c13774c588827fbb1b78a39438ade566b377068e609746529b08; e0c812c0757899bb714d84a956d8f77a6cfc1d609e7593d5d5c5f7494515faa3; f9c6bebf6fd6f9bbed74566d7a47a7e1f3da327bb73dbc5278b5e09399c9e888,
486,Lack of clarity and detail in methodology / Effective multilingual NAT solution with strong analytical support,4,Lack of clarity and detail in methodology / transformer-advantages,17,15,12,6.2,0.3333333333333333,Effective multilingual NAT solution with strong analytical support (2); Limited improvement in translation tasks (2); Lack of clarity and detail in methodology (2); Large-scale study with significant data and promising results (1); Effective data augmentation approach (1); Robust bilingual model with detailed pre-training insights (1); Comprehensive analysis of multi-task model behavior (1); Limited language scope and enhancement of translation capabilities (1); Simple approach with high relevance and quality data benefits (1); multilingual-pretraining (1),715f4fabe3d84b81cfbe1673f2ec85c8c1a0d9f55dbfc6ecd7c1e3135cc8b02e; e1f668d6c43a703ea7283da1857583216c6038db9e35f6dd8abb2678578f94fe; 39f69100f734b72759a831cc86dd85d889274496cac133e1de0d5a15caebfce4; aeb50f41d4e259323282d9a08a6d3ac26cb223a713c62d9169c227f0b560481b; 9a0a5b40cfd467f542aac8f19b9656f9733b3c58b1f4fd73b01c35d68e005314,
3,Lack of clarity and detail in methodology / Strong correlation between distribution distance and test performance,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,16,16,11,5.75,0.1818181818181818,Lack of clarity and detail in methodology (4); Use of Frechet distance for classifier performance analysis (1); Innovative algorithm for online A/B testing (1); Novel conjectures and thorough numerical experiments (1); Effective online sequential test for QTE detection (1); Innovative RL framework for A/B testing (1); Importance of graph unlearning and clear motivation (1); Effective goals and versatile operator (1); Clear formulation and efficient design (1); Applicability to non-linear models and efficiency (1),f420b044adb1a1fd51a34a314baa916c776063c8049cdb272a4f94ecae349b4e; 55b7419ce66344deba984685778568d9945cce4df915de1fb1d13c1372d6a1e1; 5761af6314afb2a499a475b06e50a94eaf569595ccca9648c8e537f65164093e; 1f59fdf9148b01da29e0710ca473e6488b2bdf645f94c2a63b2b1a2cd73b958f; e6b34e8dd767d0eb80ad63dadf70d29e75871e8573f15333fc969079e5c56161,
